Freq,Permittivity,Conductivity,Permittivity Uncertainty,Conductivity Uncertainty
1625000000,80.47696667,0.672088513,0.023011374,0.001496188
1630000000,80.41883333,0.671950953,0.02544196,0.001405834
1635000000,80.32493333,0.674936465,0.036682194,0.001051224
1640000000,80.24663333,0.682426538,0.03304275,0.003123704
1645000000,80.19906667,0.690199721,0.0145569,0.00362951
1650000000,80.20146667,0.697603809,0.023004855,0.000311545
1655000000,80.2063,0.707270204,0.022727076,0.001038343
1660000000,80.23196667,0.715554565,0.030017051,0.00039706
1665000000,80.29166667,0.72130829,0.028360242,0.000455203
1670000000,80.39756667,0.721778097,0.017227981,0.000674792
1675000000,80.4118,0.720797177,0.031063805,0.001675499
1680000000,80.3965,0.723344282,0.030114282,0.00187667
1685000000,80.35743333,0.724322764,0.026736554,0.001119283
1690000000,80.28863333,0.726591124,0.028367293,0.000575703
1695000000,80.20296667,0.734889201,0.041809249,0.002802521
1700000000,80.16866667,0.733833528,0.024127647,0.002227197
1705000000,80.12096667,0.745251489,0.014886347,0.003696546
1710000000,80.1328,0.75143378,0.027024618,0.001425706
1715000000,80.16176667,0.758783819,0.031812157,0.003433406
1720000000,80.1947,0.768539027,0.019938907,0.004681314
1725000000,80.22126667,0.768813174,0.018072723,0.003139154
1730000000,80.31106667,0.771939472,0.031674175,0.002378293
1735000000,80.32916667,0.769722937,0.032553699,0.001862782
1740000000,80.28293333,0.779949222,0.023642405,0.001728825
1745000000,80.22563333,0.781883185,0.039767617,0.001530546
1750000000,80.20493333,0.789274521,0.034903486,0.00343911
1755000000,80.07533333,0.791259595,0.023248512,0.006216038
1760000000,80.07026667,0.797683022,0.008100206,0.003735808
1765000000,80.08046667,0.802222856,0.034936275,0.00058273
1770000000,80.1165,0.807093806,0.027972665,0.002201382
1775000000,80.09063333,0.814404188,0.041296771,0.003172836
1780000000,80.1309,0.810350435,0.03903729,0.002815807
1785000000,80.21953333,0.818621821,0.01245164,0.003929987
1790000000,80.23336667,0.824242666,0.017015973,0.00178513
1795000000,80.2252,0.827180496,0.032547043,0.001017555
1800000000,80.1852,0.836257448,0.023315446,0.003379053
1805000000,80.0445,0.846355644,0.056200267,0.001359856
1810000000,80.07173333,0.846385236,0.022714826,0.00170514
1815000000,80.06223333,0.852571929,0.047833496,0.002365125
1820000000,80.0712,0.855973125,0.025121306,0.002624761
1825000000,80.04703333,0.856717914,0.019651039,0.003829384
1830000000,80.07783333,0.857338571,0.015634684,0.001898521
1835000000,80.1529,0.859344303,0.056226062,0.003108912
1840000000,80.09833333,0.860441005,0.035080241,0.001190512
1845000000,80.13106667,0.869960693,0.012458464,0.000680218
1850000000,80.1282,0.875363302,0.017501714,0.001469549
1855000000,80.08046667,0.885069948,0.057600029,0.001370348
1860000000,80.0633,0.892554553,0.012301219,0.001001556
1865000000,80.03,0.904740232,0.025874505,0.002403559
1870000000,80.02073333,0.909831252,0.02504842,0.001162586
1875000000,80.032,0.910953736,0.016267452,0.002406499
1880000000,80.04033333,0.909215303,0.011772142,0.00323109
1885000000,79.94213333,0.908129028,0.035301039,0.00183089
1890000000,80.09526667,0.904347726,0.012689497,0.002411091
1895000000,79.94343333,0.900702271,0.028107709,0.001881119
1900000000,80.08166667,0.910928713,0.014246871,0.002073278
1905000000,80.0737,0.922841912,0.016139083,0.002467556
1910000000,80.02816667,0.935952108,0.026811254,0.001238099
1915000000,80.01576667,0.942232182,0.032436759,0.001985334
1920000000,79.99166667,0.956027075,0.015869888,0.001769543
1925000000,80.0056,0.965213979,0.02473641,0.001799587
1930000000,79.9882,0.969599126,0.037670147,0.000256073
1935000000,80.03073333,0.962800237,0.103777518,0.00612237
1940000000,80.0189,0.96298674,0.02175431,0.004668136
1945000000,80.0668,0.959988864,0.052222505,0.002521503
1950000000,80.03296667,0.958874832,0.021492402,0.002876147
1955000000,80.01696667,0.959286114,0.048918027,0.001437125
1960000000,80.004,0.967900988,0.019918584,0.000472058
1965000000,79.98056667,0.976922445,0.001650253,0.002862736
1970000000,79.9477,0.993415292,0.029621614,0.002682653
1975000000,79.94363333,1.008086639,0.01390012,0.000904973
1980000000,79.94603333,1.021498304,0.023459824,0.001976873
1985000000,80.02036667,1.02597635,0.034336618,0.005583751
1990000000,79.99053333,1.028984855,0.027709986,0.002588086
1995000000,80.05166667,1.022832323,0.123094043,0.00246966
2000000000,80.03006667,1.020917664,0.041881778,0.001288192
2005000000,79.98516667,1.008422482,0.062871483,0.002375354
2010000000,80.02056667,1.009014836,0.025063985,0.000615268
2015000000,79.94033333,1.01562572,0.018407154,0.002051438
2020000000,79.9268,1.027105627,0.015352199,0.002639695
2025000000,79.90796667,1.046350663,0.01310318,0.003877913
2030000000,79.87263333,1.063800603,0.017223627,0.002516002
2035000000,79.86666667,1.07796674,0.024638655,0.001626507
2040000000,79.8999,1.090635534,0.012996538,0.00150845
2045000000,79.95706667,1.093092603,0.086760725,0.003534328
2050000000,79.99956667,1.087215756,0.009159876,0.002567365
2055000000,79.99903333,1.077130137,0.087922485,0.006244932
2060000000,80.0201,1.072343412,0.027359276,0.0027617
2065000000,79.95886667,1.064140996,0.017118509,0.00122048
2070000000,79.95293333,1.069188523,0.022372379,0.001124281
2075000000,79.92006667,1.082036322,0.056393824,0.004126059
2080000000,79.8318,1.096610674,0.004497777,0.003478916
2085000000,79.79986667,1.112881161,0.015365654,0.001700247
2090000000,79.82663333,1.132688051,0.025300264,0.001057339
2095000000,79.8343,1.146763847,0.050872783,0.002722418
2100000000,79.8738,1.152233239,0.02388242,0.002548674
2105000000,79.97616667,1.156740219,0.05670144,0.001533605
2110000000,79.9522,1.14595588,0.015525141,0.00177924
2115000000,79.9886,1.143504548,0.043200463,0.00561743
2120000000,79.96286667,1.133743492,0.021138669,0.00227687
2125000000,79.91833333,1.131186731,0.021213282,0.00174037
2130000000,79.85016667,1.138558354,0.02603312,0.002055775
2135000000,79.81136667,1.153799423,0.033141565,0.002166627
2140000000,79.74503333,1.168064086,0.01779026,0.00113759
2145000000,79.74983333,1.188533402,0.02144116,0.001825897
2150000000,79.76096667,1.204590223,0.016128339,0.004092167
2155000000,79.75393333,1.221975057,0.019894807,0.006768719
2160000000,79.7647,1.216242471,0.033326116,0.004361742
